"transcript_id" "Gene_id" "symbol" "Locus_tag"
"887595" "NC_000962.3:c3838589-3837555" 887595 "gcp" "Rv3419c"
"887555" "NC_000962.3:c3839062-3838586" 887555 "rimI" "Rv3420c"
"887532" "NC_000962.3:c3839694-3839059" 887532 "Rv3421c" "Rv3421c"
"887557" "NC_000962.3:c3840197-3839691" 887557 "Rv3422c" "Rv3422c"
"887634" "NC_000962.3:c3841420-3840194" 887634 "alr" "Rv3423c"
"887618" "NC_000962.3:c3842076-3841714" 887618 "Rv3424c" "Rv3424c"
"887635" "NC_000962.3:3842239-3842769" 887635 "PPE57" "Rv3425"
"887622" "NC_000962.3:3843036-3843734" 887622 "PPE58" "Rv3426"
"887631" "NC_000962.3:c3844640-3843885" 887631 "Rv3427c" "Rv3427c"
"887621" "NC_000962.3:c3845970-3844738" 887621 "Rv3428c" "Rv3428c"
"887630" "NC_000962.3:3847165-3847701" 887630 "PPE59" "Rv3429"
"19394687" "NC_000962.3:c3848999-3848844" 19394687 "Rv3430a" "Rv3430a"
"887615" "NC_000962.3:c3848805-3847642" 887615 "Rv3430c" "Rv3430c"
"887580" "NC_000962.3:c3851754-3850372" 887580 "gadB" "Rv3432c"
"887571" "NC_000962.3:c3853213-3851792" 887571 "Rv3433c" "Rv3433c"
"887573" "NC_000962.3:c3853928-3853215" 887573 "Rv3434c" "Rv3434c"
"887564" "NC_000962.3:c3854793-3853939" 887564 "Rv3435c" "Rv3435c"
"887568" "NC_000962.3:c3856889-3855015" 887568 "glmS" "Rv3436c"
"887567" "NC_000962.3:3856911-3857387" 887567 "Rv3437" "Rv3437"
"887561" "NC_000962.3:3857397-3858239" 887561 "Rv3438" "Rv3438"
"887565" "NC_000962.3:c3859662-3858259" 887565 "Rv3439c" "Rv3439c"
"887592" "NC_000962.3:c3859976-3859665" 887592 "Rv3440c" "Rv3440c"
"887589" "NC_000962.3:c3861370-3860024" 887589 "mrsA" "Rv3441c"
"887488" "NC_000962.3:c3861950-3861495" 887488 "rpsI" "Rv3442c"
"887584" "NC_000962.3:c3862390-3861947" 887584 "rplM" "Rv3443c"
"887587" "NC_000962.3:c3862926-3862624" 887587 "esxT" "Rv3444c"
"887585" "NC_000962.3:c3863264-3862947" 887585 "esxU" "Rv3445c"
"887586" "NC_000962.3:c3864531-3863317" 887586 "Rv3446c" "Rv3446c"
"887581" "NC_000962.3:c3868238-3864528" 887581 "eccC4" "Rv3447c"
"887624" "NC_000962.3:3868352-3869755" 887624 "eccD4" "Rv3448"
"887602" "NC_000962.3:3869752-3871119" 887602 "mycP4" "Rv3449"
"887619" "NC_000962.3:c3872496-3871084" 887619 "eccB4" "Rv3450c"
"887611" "NC_000962.3:3872617-3873405" 887611 "cut3" "Rv3451"
"887610" "NC_000962.3:3873452-3874132" 887610 "cut4" "Rv3452"
"887596" "NC_000962.3:3874404-3876090" 887596 "Rv3453" "Rv3453"
"887590" "NC_000962.3:c3876822-3876052" 887590 "truA" "Rv3455c"
"887523" "NC_000962.3:c3877432-3876890" 887523 "rplQ" "Rv3456c"
"887629" "NC_000962.3:c3878507-3877464" 887629 "rpoA" "Rv3457c"
"887620" "NC_000962.3:c3879264-3878659" 887620 "rpsD" "Rv3458c"
"887524" "NC_000962.3:c3879692-3879273" 887524 "rpsK" "Rv3459c"
"887514" "NC_000962.3:c3880070-3879696" 887514 "rpsM" "Rv3460c"
"887272" "NC_000962.3:c3880399-3880286" 887272 "rpmJ" "Rv3461c"
"887325" "NC_000962.3:c3880653-3880432" 887325 "infA" "Rv3462c"
"888286" "NC_000962.3:3880907-3881764" 888286 "Rv3463" "Rv3463"
"887332" "NC_000962.3:3881837-3882832" 887332 "rmlB" "Rv3464"
"887352" "NC_000962.3:3882834-3883442" 887352 "rmlC" "Rv3465"
"887830" "NC_000962.3:3883525-3884193" 887830 "Rv3466" "Rv3466"
"888022" "NC_000962.3:3883964-3884917" 888022 "Rv3467" "Rv3467"
"888007" "NC_000962.3:c3886069-3884975" 888007 "Rv3468c" "Rv3468c"
"888074" "NC_000962.3:c3887083-3886073" 888074 "mhpE" "Rv3469c"
"888041" "NC_000962.3:c3888802-3887144" 888041 "ilvB2" "Rv3470c"
"888050" "NC_000962.3:c3889341-3888808" 888050 "Rv3471c" "Rv3471c"
"888006" "NC_000962.3:3889362-3889868" 888006 "Rv3472" "Rv3472"
"888101" "NC_000962.3:c3890733-3889948" 888101 "bpoA" "Rv3473c"
"888002" "NC_000962.3:c3893720-3892371" 888002 "kgtP" "Rv3476c"
"888474" "NC_000962.3:3894093-3894389" 888474 "PE31" "Rv3477"
"888047" "NC_000962.3:3894426-3895607" 888047 "PPE60" "Rv3478"
"888478" "NC_000962.3:3895820-3898885" 888478 "Rv3479" "Rv3479"
"888473" "NC_000962.3:c3900402-3898909" 888473 "Rv3480c" "Rv3480c"
"888466" "NC_000962.3:c3901182-3900493" 888466 "Rv3481c" "Rv3481c"
"888480" "NC_000962.3:c3902106-3901324" 888480 "Rv3482c" "Rv3482c"
"888448" "NC_000962.3:c3902812-3902150" 888448 "Rv3483c" "Rv3483c"
"888445" "NC_000962.3:3903078-3904616" 888445 "Rv3484" "Rv3484"
"888427" "NC_000962.3:c3905566-3904622" 888427 "Rv3485c" "Rv3485c"
"888276" "NC_000962.3:3905772-3906221" 888276 "Rv3486" "Rv3486"
"888430" "NC_000962.3:c3907007-3906174" 888430 "lipF" "Rv3487c"
"888417" "NC_000962.3:3907667-3907990" 888417 "Rv3488" "Rv3488"
"888410" "NC_000962.3:3908072-3908236" 888410 "Rv3489" "Rv3489"
"888404" "NC_000962.3:3908236-3909738" 888404 "otsA" "Rv3490"
"888382" "NC_000962.3:3909890-3910468" 888382 "Rv3491" "Rv3491"
"888381" "NC_000962.3:c3910947-3910465" 888381 "Rv3492c" "Rv3492c"
"888379" "NC_000962.3:c3911675-3910947" 888379 "Rv3493c" "Rv3493c"
"888376" "NC_000962.3:c3913369-3911675" 888376 "mce4F" "Rv3494c"
"888364" "NC_000962.3:c3914534-3913380" 888364 "lprN" "Rv3495c"
"888361" "NC_000962.3:c3915886-3914531" 888361 "mce4D" "Rv3496c"
"888354" "NC_000962.3:c3916956-3915883" 888354 "mce4C" "Rv3497c"
"888349" "NC_000962.3:c3917998-3916946" 888349 "mce4B" "Rv3498c"
"888344" "NC_000962.3:c3919200-3917998" 888344 "mce4A" "Rv3499c"
"888336" "NC_000962.3:c3920062-3919220" 888336 "yrbE4B" "Rv3500c"
"888320" "NC_000962.3:c3920861-3920097" 888320 "yrbE4A" "Rv3501c"
"887697" "NC_000962.3:c3922040-3921087" 887697 "Rv3502c" "Rv3502c"
"888311" "NC_000962.3:c3922256-3922065" 888311 "fdxD" "Rv3503c"
"887722" "NC_000962.3:3922471-3923673" 887722 "fadE26" "Rv3504"
"888248" "NC_000962.3:3923698-3924819" 888248 "fadE27" "Rv3505"
"888251" "NC_000962.3:3924890-3926398" 888251 "fadD17" "Rv3506"
"888256" "NC_000962.3:3926569-3930714" 888256 "PE_PGRS53" "Rv3507"
"888270" "NC_000962.3:3931005-3936710" 888270 "PE_PGRS54" "Rv3508"
"888267" "NC_000962.3:c3938424-3936877" 888267 "ilvX" "Rv3509c"
"888298" "NC_000962.3:c3939257-3938421" 888298 "Rv3510c" "Rv3510c"
"888273" "NC_000962.3:3939617-3941761" 888273 "PE_PGRS55" "Rv3511"
"888306" "NC_000962.3:3943812-3944963" 888306 "PE_PGRS56" "Rv3512"
"888277" "NC_000962.3:c3945748-3945092" 888277 "fadD18" "Rv3513c"
"888294" "NC_000962.3:3945794-3950263" 888294 "PE_PGRS57" "Rv3514"
"888275" "NC_000962.3:c3952470-3950824" 888275 "fadD19" "Rv3515c"
"888301" "NC_000962.3:3952544-3953335" 888301 "echA19" "Rv3516"
"888284" "NC_000962.3:3953431-3954270" 888284 "Rv3517" "Rv3517"
"888282" "NC_000962.3:c3955521-3954325" 888282 "cyp142" "Rv3518c"
"887247" "NC_000962.3:3955550-3956260" 887247 "Rv3519" "Rv3519"
"887310" "NC_000962.3:c3957368-3956325" 887310 "Rv3520c" "Rv3520c"
"887209" "NC_000962.3:3957521-3958432" 887209 "Rv3521" "Rv3521"
"887885" "NC_000962.3:3958448-3959512" 887885 "ltp4" "Rv3522"
"888247" "NC_000962.3:3959529-3960713" 888247 "ltp3" "Rv3523"
"888250" "NC_000962.3:3960755-3961786" 888250 "Rv3524" "Rv3524"
"888255" "NC_000962.3:c3962324-3961800" 888255 "Rv3525c" "Rv3525c"
"888268" "NC_000962.3:3962439-3963599" 888268 "kshA" "Rv3526"
"888295" "NC_000962.3:3963605-3964054" 888295 "Rv3527" "Rv3527"
"888297" "NC_000962.3:c3965192-3964479" 888297 "Rv3528c" "Rv3528c"
"888324" "NC_000962.3:c3967038-3965884" 888324 "Rv3529c" "Rv3529c"
"888338" "NC_000962.3:c3967820-3967038" 888338 "Rv3530c" "Rv3530c"
"888348" "NC_000962.3:c3968944-3967817" 888348 "Rv3531c" "Rv3531c"
"888370" "NC_000962.3:3969343-3970563" 888370 "PPE61" "Rv3532"
"888385" "NC_000962.3:c3972453-3970705" 888385 "PPE62" "Rv3533c"
"888387" "NC_000962.3:c3973592-3972552" 888387 "hsaF" "Rv3534c"
"888396" "NC_000962.3:c3974500-3973589" 888396 "hsaG" "Rv3535c"
"888406" "NC_000962.3:c3975296-3974511" 888406 "hsaE" "Rv3536c"
"888422" "NC_000962.3:3975369-3977060" 888422 "kstD" "Rv3537"
"888426" "NC_000962.3:3977062-3977922" 888426 "Rv3538" "Rv3538"
"888438" "NC_000962.3:3978059-3979498" 888438 "PPE63" "Rv3539"
"888450" "NC_000962.3:c3980659-3979499" 888450 "ltp2" "Rv3540c"
"888475" "NC_000962.3:c3981048-3980659" 888475 "Rv3541c" "Rv3541c"
"888486" "NC_000962.3:c3981980-3981045" 888486 "Rv3542c" "Rv3542c"
"888131" "NC_000962.3:c3983140-3981977" 888131 "fadE29" "Rv3543c"
"888091" "NC_000962.3:c3984144-3983125" 888091 "fadE28" "Rv3544c"
"887782" "NC_000962.3:c3985445-3984144" 887782 "cyp125" "Rv3545c"
"887360" "NC_000962.3:3985557-3986732" 887360 "fadA5" "Rv3546"
"887496" "NC_000962.3:3986844-3987299" 887496 "ddn" "Rv3547"
"887452" "NC_000962.3:c3988296-3987382" 887452 "Rv3548c" "Rv3548c"
"887849" "NC_000962.3:c3989098-3988319" 887849 "Rv3549c" "Rv3549c"
"888232" "NC_000962.3:3989153-3989896" 888232 "echA20" "Rv3550"
"887235" "NC_000962.3:3989896-3990774" 887235 "Rv3551" "Rv3551"
"887453" "NC_000962.3:3990771-3991523" 887453 "Rv3552" "Rv3552"
"887190" "NC_000962.3:3991621-3992688" 887190 "Rv3553" "Rv3553"
"887221" "NC_000962.3:3992685-3994742" 887221 "fdxB" "Rv3554"
"887952" "NC_000962.3:c3995699-3994830" 887952 "Rv3555c" "Rv3555c"
"887285" "NC_000962.3:c3996964-3995804" 887285 "fadA6" "Rv3556c"
"887467" "NC_000962.3:c3997631-3997029" 887467 "Rv3557c" "Rv3557c"
"887822" "NC_000962.3:3997980-3999638" 887822 "PPE64" "Rv3558"
"887897" "NC_000962.3:c4000435-3999647" 887897 "Rv3559c" "Rv3559c"
"887838" "NC_000962.3:c4001589-4000432" 887838 "fadE30" "Rv3560c"
"887244" "NC_000962.3:4001637-4003160" 887244 "fadD3" "Rv3561"
"887884" "NC_000962.3:4003161-4004294" 887884 "fadE31" "Rv3562"
"887818" "NC_000962.3:4004291-4005250" 887818 "fadE32" "Rv3563"
"888458" "NC_000962.3:4005247-4006203" 888458 "fadE33" "Rv3564"
"888305" "NC_000962.3:4006200-4007366" 888305 "aspB" "Rv3565"
"3205089" "NC_000962.3:c4008433-4008167" 3205089 "Rv3566A" "Rv3566A"
"888005" "NC_000962.3:c4008182-4007331" 888005 "nat" "Rv3566c"
"887525" "NC_000962.3:c4009282-4008719" 887525 "hsaB" "Rv3567c"
"887886" "NC_000962.3:c4010199-4009297" 887886 "hsaC" "Rv3568c"
"887378" "NC_000962.3:c4011071-4010196" 887378 "hsaD" "Rv3569c"
"887241" "NC_000962.3:c4012270-4011086" 887241 "hsaA" "Rv3570c"
"887315" "NC_000962.3:4012417-4013493" 887315 "kshB" "Rv3571"
"887227" "NC_000962.3:4013511-4014041" 887227 "Rv3572" "Rv3572"
"887843" "NC_000962.3:c4016212-4014077" 887843 "fadE34" "Rv3573c"
"887204" "NC_000962.3:4016484-4017083" 887204 "kstR" "Rv3574"
"888084" "NC_000962.3:c4018168-4017089" 888084 "Rv3575c" "Rv3575c"
"888444" "NC_000962.3:4018358-4019071" 888444 "lppH" "Rv3576"
"888442" "NC_000962.3:4019262-4020128" 888442 "Rv3577" "Rv3577"
"888329" "NC_000962.3:4020142-4021383" 888329 "arsB2" "Rv3578"
"888317" "NC_000962.3:c4022393-4021425" 888317 "Rv3579c" "Rv3579c"
"888628" "NC_000962.3:c4023803-4022394" 888628 "cysS1" "Rv3580c"
"888221" "NC_000962.3:c4024347-4023868" 888221 "ispF" "Rv3581c"
"887787" "NC_000962.3:c4025039-4024344" 887787 "ispD" "Rv3582c"
"887854" "NC_000962.3:c4025544-4025056" 887854 "Rv3583c" "Rv3583c"
"887254" "NC_000962.3:4025830-4026378" 887254 "lpqE" "Rv3584"
"887287" "NC_000962.3:4026444-4027886" 887287 "radA" "Rv3585"
"887485" "NC_000962.3:4027891-4028967" 887485 "Rv3586" "Rv3586"
"888057" "NC_000962.3:c4029762-4028968" 888057 "Rv3587c" "Rv3587c"
"887836" "NC_000962.3:c4030494-4029871" 887836 "canB" "Rv3588c"
"886639" "NC_000962.3:4030493-4031407" 886639 "mutY" "Rv3589"
"887874" "NC_000962.3:c4033158-4031404" 887874 "PE_PGRS58" "Rv3590c"
"886316" "NC_000962.3:c4034042-4033269" 886316 "Rv3591c" "Rv3591c"
"886278" "NC_000962.3:4034057-4034374" 886278 "Rv3592" "Rv3592"
"886290" "NC_000962.3:4034352-4035710" 886290 "lpqF" "Rv3593"
"885659" "NC_000962.3:4035857-4036684" 885659 "Rv3594" "Rv3594"
"885464" "NC_000962.3:c4038050-4036731" 885464 "PE_PGRS59" "Rv3595c"
"885104" "NC_000962.3:c4040704-4038158" 885104 "clpC1" "Rv3596c"
"885580" "NC_000962.3:c4041319-4040981" 885580 "lsr2" "Rv3597c"
"885574" "NC_000962.3:c4042940-4041423" 885574 "lysS" "Rv3598c"
"885572" "NC_000962.3:c4043859-4043041" 885572 "Rv3600c" "Rv3600c"
"885596" "NC_000962.3:c4044281-4043862" 885596 "panD" "Rv3601c"
"885459" "NC_000962.3:c4045210-4044281" 885459 "panC" "Rv3602c"
"885583" "NC_000962.3:c4046118-4045207" 885583 "Rv3603c" "Rv3603c"
"885232" "NC_000962.3:c4047496-4046303" 885232 "Rv3604c" "Rv3604c"
"885844" "NC_000962.3:c4048181-4047705" 885844 "Rv3605c" "Rv3605c"
"885848" "NC_000962.3:c4048747-4048181" 885848 "folK" "Rv3606c"
"885345" "NC_000962.3:c4049145-4048744" 885345 "folB" "Rv3607c"
"885831" "NC_000962.3:c4049980-4049138" 885831 "folP1" "Rv3608c"
"885346" "NC_000962.3:c4050585-4049977" 885346 "folE" "Rv3609c"
"885732" "NC_000962.3:c4052883-4050601" 885732 "ftsH" "Rv3610c"
"885381" "NC_000962.3:c4053847-4053518" 885381 "Rv3612c" "Rv3612c"
"885124" "NC_000962.3:c4054042-4053881" 885124 "Rv3613c" "Rv3613c"
"885777" "NC_000962.3:c4054696-4054142" 885777 "espD" "Rv3614c"
"885770" "NC_000962.3:c4055123-4054812" 885770 "espC" "Rv3615c"
"885377" "NC_000962.3:c4056375-4055197" 885377 "espA" "Rv3616c"
"885769" "NC_000962.3:4057733-4058701" 885769 "ephA" "Rv3617"
"885276" "NC_000962.3:4058698-4059885" 885276 "Rv3618" "Rv3618"
"885328" "NC_000962.3:c4060268-4059984" 885328 "esxV" "Rv3619c"
"885787" "NC_000962.3:c4060591-4060295" 885787 "esxW" "Rv3620c"
"885097" "NC_000962.3:c4061889-4060648" 885097 "PPE65" "Rv3621c"
"885712" "NC_000962.3:c4062198-4061899" 885712 "PE32" "Rv3622c"
"885233" "NC_000962.3:4062527-4063249" 885233 "lpqG" "Rv3623"
"885398" "NC_000962.3:c4063904-4063254" 885398 "hpt" "Rv3624c"
"885409" "NC_000962.3:c4064872-4063901" 885409 "mesJ" "Rv3625c"
"885792" "NC_000962.3:c4065903-4064851" 885792 "Rv3626c" "Rv3626c"
"885728" "NC_000962.3:c4067285-4065900" 885728 "Rv3627c" "Rv3627c"
"885775" "NC_000962.3:4067423-4067911" 885775 "ppa" "Rv3628"
"885351" "NC_000962.3:c4069054-4067957" 885351 "Rv3629c" "Rv3629c"
"885802" "NC_000962.3:4069175-4070470" 885802 "Rv3630" "Rv3630"
"885314" "NC_000962.3:4070514-4071239" 885314 "Rv3631" "Rv3631"
"885711" "NC_000962.3:4071236-4071580" 885711 "Rv3632" "Rv3632"
"885252" "NC_000962.3:4071791-4072666" 885252 "Rv3633" "Rv3633"
"885765" "NC_000962.3:c4073611-4072667" 885765 "galE1" "Rv3634c"
"885675" "NC_000962.3:4073634-4075409" 885675 "Rv3635" "Rv3635"
"885274" "NC_000962.3:4075752-4076984" 885274 "Rv3636" "Rv3636"
"885803" "NC_000962.3:4076984-4077730" 885803 "Rv3638" "Rv3638"
"885244" "NC_000962.3:c4078450-4077884" 885244 "Rv3639c" "Rv3639c"
"885324" "NC_000962.3:c4079749-4078520" 885324 "Rv3640c" "Rv3640c"
"885540" "NC_000962.3:c4080560-4079925" 885540 "fic" "Rv3641c"
"885220" "NC_000962.3:c4080765-4080571" 885220 "Rv3642c" "Rv3642c"
"885600" "NC_000962.3:4081160-4081351" 885600 "Rv3643" "Rv3643"
"885553" "NC_000962.3:c4082721-4081516" 885553 "Rv3644c" "Rv3644c"
"885620" "NC_000962.3:4082807-4084456" 885620 "Rv3645" "Rv3645"
"885608" "NC_000962.3:c4087257-4084453" 885608 "topA" "Rv3646c"
"885217" "NC_000962.3:c4088188-4087610" 885217 "Rv3647c" "Rv3647c"
"885837" "NC_000962.3:c4088531-4088328" 885837 "cspA" "Rv3648c"
"885841" "NC_000962.3:4088781-4091096" 885841 "Rv3649" "Rv3649"
"885832" "NC_000962.3:4091233-4091517" 885832 "PE33" "Rv3650"
"885296" "NC_000962.3:4091841-4092878" 885296 "Rv3651" "Rv3651"
"886260" "NC_000962.3:4093632-4093946" 886260 "PE_PGRS60" "Rv3652"
"886259" "NC_000962.3:4093940-4094527" 886259 "PE_PGRS61" "Rv3653"
"885612" "NC_000962.3:c4094983-4094660" 885612 "Rv3654c" "Rv3654c"
"885614" "NC_000962.3:c4095300-4094923" 885614 "Rv3655c" "Rv3655c"
"885624" "NC_000962.3:c4095530-4095324" 885624 "Rv3656c" "Rv3656c"
"885619" "NC_000962.3:c4096115-4095540" 885619 "Rv3657c" "Rv3657c"
"885618" "NC_000962.3:c4096939-4096139" 885618 "Rv3658c" "Rv3658c"
"885627" "NC_000962.3:c4097994-4096936" 885627 "Rv3659c" "Rv3659c"
"885319" "NC_000962.3:c4099148-4098096" 885319 "Rv3660c" "Rv3660c"
"885316" "NC_000962.3:4099647-4100510" 885316 "Rv3661" "Rv3661"
"885178" "NC_000962.3:c4102035-4101265" 885178 "Rv3662c" "Rv3662c"
"885039" "NC_000962.3:c4103678-4102032" 885039 "dppD" "Rv3663c"
"885483" "NC_000962.3:c4104475-4103675" 885483 "dppC" "Rv3664c"
"885474" "NC_000962.3:c4105457-4104531" 885474 "dppB" "Rv3665c"
"885315" "NC_000962.3:c4107084-4105459" 885315 "dppA" "Rv3666c"
"885479" "NC_000962.3:4107792-4109747" 885479 "acs" "Rv3667"
"885609" "NC_000962.3:c4110481-4109783" 885609 "Rv3668c" "Rv3668c"
"885626" "NC_000962.3:4110827-4111345" 885626 "Rv3669" "Rv3669"
"885577" "NC_000962.3:4111346-4112329" 885577 "ephE" "Rv3670"
"885176" "NC_000962.3:c4113515-4112322" 885176 "Rv3671c" "Rv3671c"
"885463" "NC_000962.3:c4114342-4113521" 885463 "Rv3672c" "Rv3672c"
"885190" "NC_000962.3:c4115157-4114474" 885190 "Rv3673c" "Rv3673c"
"885058" "NC_000962.3:c4115894-4115157" 885058 "nth" "Rv3674c"
"885155" "NC_000962.3:4116002-4116379" 885155 "Rv3675" "Rv3675"
"885502" "NC_000962.3:4116478-4117152" 885502 "crp" "Rv3676"
"885079" "NC_000962.3:c4118052-4117258" 885079 "Rv3677c" "Rv3677c"
"3205049" "NC_000962.3:c4118691-4118530" 3205049 "Rv3678A" "Rv3678A"
"885495" "NC_000962.3:c4118514-4118059" 885495 "Rv3678c" "Rv3678c"
"885809" "NC_000962.3:4118776-4119798" 885809 "Rv3679" "Rv3679"
"885317" "NC_000962.3:4119795-4120955" 885317 "Rv3680" "Rv3680"
"885320" "NC_000962.3:c4121554-4121198" 885320 "whiB4" "Rv3681c"
"885751" "NC_000962.3:4121916-4124348" 885751 "ponA2" "Rv3682"
"885780" "NC_000962.3:4124417-4125376" 885780 "Rv3683" "Rv3683"
"885598" "NC_000962.3:4125439-4126479" 885598 "Rv3684" "Rv3684"
"885625" "NC_000962.3:c4128725-4127295" 885625 "cyp137" "Rv3685c"
"885306" "NC_000962.3:c4129083-4128751" 885306 "Rv3686c" "Rv3686c"
"885599" "NC_000962.3:c4129691-4129323" 885599 "rsfB" "Rv3687c"
"885563" "NC_000962.3:c4130357-4129893" 885563 "Rv3688c" "Rv3688c"
"885107" "NC_000962.3:4130357-4131712" 885107 "Rv3689" "Rv3689"
"885114" "NC_000962.3:4131739-4132392" 885114 "Rv3690" "Rv3690"
"885623" "NC_000962.3:4132518-4133519" 885623 "Rv3691" "Rv3691"
"885323" "NC_000962.3:4133516-4134592" 885323 "moxR2" "Rv3692"
"885059" "NC_000962.3:4134726-4136048" 885059 "Rv3693" "Rv3693"
"885578" "NC_000962.3:c4137114-4136122" 885578 "Rv3694c" "Rv3694c"
"885538" "NC_000962.3:4137206-4138138" 885538 "Rv3695" "Rv3695"
"885280" "NC_000962.3:c4139755-4138202" 885280 "glpK" "Rv3696c"
"14515904" "NC_000962.3:c4140463-4140239" 14515904 "vapB48" "Rv3697A"
"885492" "NC_000962.3:c4140242-4139805" 885492 "vapC48" "Rv3697c"
"885565" "NC_000962.3:4140493-4142022" 885565 "Rv3698" "Rv3698"
"885779" "NC_000962.3:4142044-4142745" 885779 "Rv3699" "Rv3699"
"885161" "NC_000962.3:c4143920-4142748" 885161 "egtE" "Rv3700c"
"885521" "NC_000962.3:c4144916-4143951" 885521 "egtD" "Rv3701c"
"885224" "NC_000962.3:c4145614-4144913" 885224 "egtC" "Rv3702c"
"885128" "NC_000962.3:c4146891-4145614" 885128 "etgB" "Rv3703c"
"885053" "NC_000962.3:c4148186-4146888" 885053 "gshA" "Rv3704c"
"3205111" "NC_000962.3:c4149480-4149091" 3205111 "Rv3705A" "Rv3705A"
"885229" "NC_000962.3:c4148962-4148318" 885229 "Rv3705c" "Rv3705c"
"885222" "NC_000962.3:c4149911-4149591" 885222 "Rv3706c" "Rv3706c"
"885587" "NC_000962.3:c4151040-4150030" 885587 "Rv3707c" "Rv3707c"
"885118" "NC_000962.3:c4152217-4151180" 885118 "asd" "Rv3708c"
"885223" "NC_000962.3:c4153483-4152218" 885223 "ask" "Rv3709c"
"885092" "NC_000962.3:4153740-4155674" 885092 "leuA" "Rv3710"
"885088" "NC_000962.3:c4156729-4155740" 885088 "dnaQ" "Rv3711c"
"885228" "NC_000962.3:4156981-4158222" 885228 "Rv3712" "Rv3712"
"885584" "NC_000962.3:4158227-4158922" 885584 "cobQ2" "Rv3713"
"885456" "NC_000962.3:c4159821-4158931" 885456 "Rv3714c" "Rv3714c"
"885307" "NC_000962.3:c4160500-4159889" 885307 "recR" "Rv3715c"
"885595" "NC_000962.3:c4160913-4160512" 885595 "Rv3716c" "Rv3716c"
"885602" "NC_000962.3:4161048-4161773" 885602 "Rv3717" "Rv3717"
"885582" "NC_000962.3:c4162258-4161815" 885582 "Rv3718c" "Rv3718c"
"885855" "NC_000962.3:4162306-4163718" 885855 "Rv3719" "Rv3719"
"885219" "NC_000962.3:4163736-4164998" 885219 "Rv3720" "Rv3720"
"885361" "NC_000962.3:c4166731-4164995" 885361 "dnaZX" "Rv3721c"
"885321" "NC_000962.3:c4168128-4166821" 885321 "Rv3722c" "Rv3722c"
"885791" "NC_000962.3:4168536-4169300" 885791 "Rv3723" "Rv3723"
"885887" "NC_000962.3:4170214-4171143" 885887 "Rv3725" "Rv3725"
"885801" "NC_000962.3:4171421-4172614" 885801 "Rv3726" "Rv3726"
"885766" "NC_000962.3:4172955-4174763" 885766 "Rv3727" "Rv3727"
"885271" "NC_000962.3:4174873-4178070" 885271 "Rv3728" "Rv3728"
"885706" "NC_000962.3:4178285-4180615" 885706 "Rv3729" "Rv3729"
"885201" "NC_000962.3:c4181720-4180680" 885201 "Rv3730c" "Rv3730c"
"885771" "NC_000962.3:4181758-4182834" 885771 "ligC" "Rv3731"
"885795" "NC_000962.3:4182934-4183992" 885795 "Rv3732" "Rv3732"
"885721" "NC_000962.3:c4184512-4184012" 885721 "Rv3733c" "Rv3733c"
"885335" "NC_000962.3:c4185890-4184526" 885335 "tgs2" "Rv3734c"
"885318" "NC_000962.3:4186089-4186577" 885318 "Rv3735" "Rv3735"
"885389" "NC_000962.3:4186634-4187695" 885389 "Rv3736" "Rv3736"
"885794" "NC_000962.3:4187699-4189288" 885794 "Rv3737" "Rv3737"
"886262" "NC_000962.3:c4190232-4189285" 886262 "PPE66" "Rv3738c"
"886257" "NC_000962.3:c4190517-4190284" 886257 "PPE67" "Rv3739c"
"885781" "NC_000962.3:c4192179-4190833" 885781 "Rv3740c" "Rv3740c"
"885129" "NC_000962.3:c4192853-4192179" 885129 "Rv3741c" "Rv3741c"
"885263" "NC_000962.3:c4193245-4192850" 885263 "Rv3742c" "Rv3742c"
"885106" "NC_000962.3:c4195373-4193391" 885106 "ctpJ" "Rv3743c"
"885418" "NC_000962.3:4195440-4195802" 885418 "nmtR" "Rv3744"
"885597" "NC_000962.3:c4196098-4195886" 885597 "Rv3745c" "Rv3745c"
"885764" "NC_000962.3:c4196506-4196171" 885764 "PE34" "Rv3746c"
"885778" "NC_000962.3:4196724-4197107" 885778 "Rv3747" "Rv3747"
"885776" "NC_000962.3:4197236-4197595" 885776 "Rv3748" "Rv3748"
"885384" "NC_000962.3:c4198137-4197628" 885384 "Rv3749c" "Rv3749c"
"885807" "NC_000962.3:c4198597-4198205" 885807 "Rv3750c" "Rv3750c"
"885586" "NC_000962.3:c4199705-4199247" 885586 "Rv3752c" "Rv3752c"
"885505" "NC_000962.3:c4200221-4199721" 885505 "Rv3753c" "Rv3753c"
"885559" "NC_000962.3:4200421-4201326" 885559 "tyrA" "Rv3754"
"885298" "NC_000962.3:c4201888-4201289" 885298 "Rv3755c" "Rv3755c"
"885534" "NC_000962.3:c4202613-4201894" 885534 "proZ" "Rv3756c"
"885581" "NC_000962.3:c4203299-4202610" 885581 "proW" "Rv3757c"
"886293" "NC_000962.3:c4204417-4203287" 886293 "proV" "Rv3758c"
"886270" "NC_000962.3:c4205373-4204426" 886270 "proX" "Rv3759c"
"886093" "NC_000962.3:4205538-4205840" 886093 "Rv3760" "Rv3760"
"886098" "NC_000962.3:c4206917-4205862" 886098 "fadE36" "Rv3761c"
"886096" "NC_000962.3:c4208876-4206996" 886096 "Rv3762c" "Rv3762c"
"886097" "NC_000962.3:4209047-4209526" 886097 "lpqH" "Rv3763"
